Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;Dia_setmana;Descripcio_tipus_dia;Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_vianant;Numero_morts;Numero_lesionats_lleus;Numero_lesionats_greus;Numero_victimes;Numero_vehicles_implicats;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud;Latitud
2018S004079    ;7;Horta-Guinardó;35;el Guinardó;365702;Mare de Déu de Montserrat                         ;150-152   ;Dissabte;Ds;Laboral;2018;5;Maig;26;13;Matí;Altres;0;0;1;1;1;430888.13 ;4585710.41;2.171.862;41.418.133
2018S008234    ;6;Gràcia;29;el Coll;220903;Sant Marià / Móra d'Ebre                          ;;Diumenge;Dg;Laboral;2018;10;Octubre;28;13;Matí;No és causa del  vianant;0;1;0;1;2;428965.78 ;4585702.94;2.148.862;41.417.898
2018S008131    ;6;Gràcia;29;el Coll;220903;Sant Marià / Móra d'Ebre                          ;;Dijous;Dj;Laboral;2018;10;Octubre;25;9;Matí;No és causa del  vianant;0;1;0;1;1;428965.78 ;4585702.94;2.148.862;41.417.898
2018S001349    ;7;Horta-Guinardó;35;el Guinardó;365702;Mare de Déu de Montserrat                         ;167;Dilluns;Dl;Laboral;2018;2;Febrer;19;18;Tarda;No és causa del  vianant;0;1;0;1;1;430859.06 ;4585701.29;2.171.516;41.418.048
2018S007989    ;10;Sant Martí;70;el Besòs i el Maresme;266405;Prim                                              ;146-152   ;Dissabte;Ds;Laboral;2018;10;Octubre;20;20;Tarda;No és causa del  vianant;0;1;0;1;2;434108.23 ;4585711.43;2.210.391;41.418.413
2018S004445    ;9;Sant Andreu;63;Navas;115603;Espronceda                                        ;346;Dissabte;Ds;Laboral;2018;6;Juny;9;11;Matí;No és causa del  vianant;0;1;0;1;2;432208.74 ;4585711.86;2.187.664;41.418.259
2018S001909    ;9;Sant Andreu;63;Navas;115603;Espronceda                                        ;346;Divendres;Dv;Laboral;2018;3;Març;9;6;Matí;No és causa del  vianant;0;1;0;1;2;432208.74 ;4585711.86;2.187.664;41.418.259
2018S007777    ;6;Gràcia;29;el Coll;306805;Móra d'Ebre / Sant Marià                          ;;Dissabte;Ds;Laboral;2018;10;Octubre;13;12;Matí;No és causa del  vianant;0;1;0;1;1;428965.78 ;4585702.94;2.148.862;41.417.898
2018S007859    ;6;Gràcia;29;el Coll;306805;Sant Marià                                        ;5-jul;Dimarts;Dm;Laboral;2018;10;Octubre;16;9;Matí;No és causa del  vianant;0;1;0;1;1;428943.32 ;4585707.54;2.148.593;41.417.937
2018S000550    ;9;Sant Andreu;63;Navas;346402;Trinxant                                          ;144;Diumenge;Dg;Laboral;2018;1;Gener;21;17;Tarda;No és causa del  vianant;0;1;0;1;1;431643.95 ;4585713.37;2.180.906;41.418.224
2018S002556    ;9;Sant Andreu;63;Navas;209900;Ferran Reyes / Meridiana                          ;;Dissabte;Ds;Laboral;2018;3;Març;3;21;Tarda;No és causa del  vianant;0;5;0;5;2;432147.1  ;4585756.38;2.186.921;41.418.654
2018S000007    ;10;Sant Martí;73;la Verneda i la Pau;60807;Cantàbria                                         ;11;Dilluns;Dl;Laboral;2018;1;Gener;1;18;Tarda;No és causa del  vianant;0;2;0;2;2;433497.23 ;4585706.44;2.203.081;41.418.318
2018S008547    ;6;Gràcia;29;el Coll;306805;Sant Marià / Beat Almató                          ;;Dijous;Dj;Laboral;2018;11;Novembre;8;9;Matí;No és causa del  vianant;0;1;0;1;1;428933.6  ;4585716.67;2.148.476;41.418.019
2018S009953    ;7;Horta-Guinardó;35;el Guinardó;365702;Mare de Déu de Montserrat                         ;169;Dilluns;Dl;Laboral;2018;12;Desembre;31;11;Matí;No és causa del  vianant;0;0;0;0;1;430864.1  ;4585711.37;2.171.575;4.141.814
2018S002541    ;6;Gràcia;29;el Coll;37000;Sant Marià                                        ;10;Dimarts;Dm;Laboral;2018;4;Abril;3;22;Nit;No és causa del  vianant;0;0;0;0;1;428952.54 ;4585712.13;2.148.703;4.141.798
2018S002814    ;7;Horta-Guinardó;35;el Guinardó;334403;Teodor Llorente                                   ;51-53     ;Divendres;Dv;Laboral;2018;4;Abril;13;2;Nit;No és causa del  vianant;0;2;0;2;2;431281.06 ;4585721.71;2.176.563;41.418.269
2018S004902    ;10;Sant Martí;72;Sant Martí de Provençals;3406;Guipúscoa / Agricultura                           ;;Dimarts;Dm;Laboral;2018;6;Juny;26;11;Matí;No és causa del  vianant;0;1;0;1;1;433270.56 ;4585763.3 ;2.200.363;41.418.811
2018S004796    ;6;Gràcia;28;Vallcarca i els Penitents;158107;Vallcarca                                         ;236;Divendres;Dv;Laboral;2018;6;Juny;22;9;Matí;No és causa del  vianant;0;1;0;1;2;428327.94 ;4585702.99;2.141.231;41.417.842
2018S001344    ;10;Sant Martí;72;Sant Martí de Provençals;153205;Guipúscoa                                         ;79;Dilluns;Dl;Laboral;2018;2;Febrer;19;13;Matí;No és causa del  vianant;0;2;0;2;2;433202.01 ;4585724.59;2.199.547;41.418.457
2018S003763    ;10;Sant Martí;72;Sant Martí de Provençals;153205;Guipúscoa                                         ;83;Dilluns;Dl;Laboral;2018;5;Maig;14;19;Tarda;Creuar per fora pas de vianants;0;1;0;1;1;433202.01 ;4585724.59;2.199.547;41.418.457
2018S002886    ;6;Gràcia;29;el Coll;37000;Sant Marià / Beat Almató                          ;;Dilluns;Dl;Laboral;2018;4;Abril;16;3;Nit;No és causa del  vianant;0;0;0;0;1;428933.6  ;4585716.67;2.148.476;41.418.019
2018S004492    ;10;Sant Martí;72;Sant Martí de Provençals;86200;Concili de Trento / Cantàbria                     ;;Dimarts;Dm;Laboral;2018;6;Juny;12;8;Matí;No és causa del  vianant;0;1;0;1;2;433460.24 ;4585760.68;2.202.633;41.418.803
2018S007389    ;7;Horta-Guinardó;35;el Guinardó;354502;Varsòvia / Bisbal                                 ;;Dilluns;Dl;Laboral;2018;10;Octubre;1;18;Tarda;No és causa del  vianant;0;1;0;1;3;430944.56 ;4585716.82;2.172.537;41.418.196
2018S007237    ;6;Gràcia;29;el Coll;230000;Castellterçol / Mare de Déu del Coll              ;;Dimecres;Dc;Laboral;2018;9;Setembre;26;17;Tarda;No és causa del  vianant;0;3;0;3;2;428878.91 ;4585739.32;2.147.819;41.418.218
2018S009197    ;9;Sant Andreu;63;Navas;121402;Felip II                                          ;36-44     ;Dissabte;Ds;Laboral;2018;12;Desembre;1;23;Nit;No és causa del  vianant;0;1;0;1;2;432374.53 ;4585739.29;2.189.644;4.141.852
2018S002490    ;7;Horta-Guinardó;35;el Guinardó;194406;Maragall                                          ;101;Dissabte;Ds;Laboral;2018;3;Març;31;23;Nit;No és causa del  vianant;0;0;0;0;1;431594.58 ;4585735.2 ;2.180.312;41.418.417
2018S006933    ;9;Sant Andreu;63;Navas;115603;Meridiana                                         ;248;Divendres;Dv;Laboral;2018;9;Setembre;14;13;Matí;No és causa del  vianant;0;2;0;2;2;432171;4585606.45;2.187.224;41.417.306
2018S009151    ;6;Gràcia;28;Vallcarca i els Penitents;148409;Sant Cugat                                        ;nov-15;Divendres;Dv;Laboral;2018;11;Novembre;30;10;Matí;No és causa del  vianant;0;0;0;0;1;428088.32 ;4585736.13;213.836;41.418.119
2018S004963    ;9;Sant Andreu;61;la Sagrera;121402;Felip II                                          ;46-52     ;Dijous;Dj;Laboral;2018;6;Juny;28;8;Matí;No és causa del  vianant;0;1;0;1;1;432351.71 ;4585762.69;2.189.368;41.418.729
2018S000707    ;6;Gràcia;29;el Coll;230000;Mare de Déu del Coll                              ;88-90     ;Divendres;Dv;Laboral;2018;1;Gener;26;14;Tarda;No és causa del  vianant;0;0;0;0;2;428882.82 ;4585728.32;2.147.867;41.418.119
2018S004722    ;6;Gràcia;29;el Coll;230000;Mare de Déu del Coll / Castellterçol              ;;Dimecres;Dc;Laboral;2018;6;Juny;20;8;Matí;No és causa del  vianant;0;1;0;1;2;428878.91 ;4585739.32;2.147.819;41.418.218
2018S003244    ;7;Horta-Guinardó;34;Can Baró;222909;Guinardó                                          ;49-51     ;Divendres;Dv;Laboral;2018;4;Abril;27;7;Matí;No és causa del  vianant;0;1;0;1;2;430431.25 ;4585119.27;2.166.464;41.412.769
2018S004106    ;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;243807;Pantà                                             ;16;Diumenge;Dg;Laboral;2018;5;Maig;27;18;Tarda;No és causa del  vianant;0;0;0;0;1;424716.07 ;4585746.98;209.801;41.417.907
2018S009281    ;9;Sant Andreu;63;Navas;115603;Meridiana / Espronceda                            ;;Dimarts;Dm;Laboral;2018;12;Desembre;4;16;Tarda;No és causa del  vianant;0;1;0;1;2;432147.1  ;4585756.38;2.186.921;41.418.654
2018S004258    ;9;Sant Andreu;63;Navas;297001;Sant Antoni Maria Claret / Biscaia                ;;Divendres;Dv;Laboral;2018;6;Juny;1;18;Tarda;No és causa del  vianant;0;1;0;1;1;431945.54 ;4585771.81;2.184.508;41.418.776
2018S000153    ;7;Horta-Guinardó;35;el Guinardó;152905;Guinardó                                          ;164;Diumenge;Dg;Laboral;2018;1;Gener;7;21;Tarda;No és causa del  vianant;0;2;0;2;3;431286.29 ;4585816.11;2.176.614;41.419.119
2018S007780    ;9;Sant Andreu;63;Navas;194406;Maragall                                          ;76-78     ;Dissabte;Ds;Laboral;2018;10;Octubre;13;15;Tarda;No és causa del  vianant;0;3;0;3;2;431631.2  ;4585762.25;2.180.747;41.418.664
2018S009767    ;9;Sant Andreu;63;Navas;209900;Meridiana / Espronceda                            ;;Divendres;Dv;Laboral;2018;12;Desembre;21;16;Tarda;No és causa del  vianant;0;1;0;1;2;432147.1  ;4585756.38;2.186.921;41.418.654
2018S004397    ;10;Sant Martí;72;Sant Martí de Provençals;3406;Guipúscoa / Agricultura                           ;;Dijous;Dj;Laboral;2018;6;Juny;7;16;Tarda;No és causa del  vianant;0;1;0;1;2;433270.56 ;4585763.3 ;2.200.363;41.418.811
2018S007649    ;10;Sant Martí;72;Sant Martí de Provençals;3406;Agricultura / Guipúscoa                           ;;Dimarts;Dm;Laboral;2018;10;Octubre;9;10;Matí;No és causa del  vianant;0;1;0;1;2;433270.56 ;4585763.3 ;2.200.363;41.418.811
2018S009105    ;7;Horta-Guinardó;35;el Guinardó;365702;Mare de Déu de Montserrat / Garrofers             ;;Dimecres;Dc;Laboral;2018;11;Novembre;28;20;Tarda;No és causa del  vianant;0;1;0;1;2;430910.21 ;4585776.67;2.172.119;41.418.732
2018S004050    ;10;Sant Martí;72;Sant Martí de Provençals;60807;Cantàbria / Concili de Trento                     ;;Divendres;Dv;Laboral;2018;5;Maig;25;17;Tarda;No és causa del  vianant;0;1;0;1;2;433460.24 ;4585760.68;2.202.633;41.418.803
2018S002542    ;9;Sant Andreu;63;Navas;169908;Josep Estivill / Felip II                         ;;Dimarts;Dm;Laboral;2018;4;Abril;3;23;Nit;No és causa del  vianant;0;1;0;1;2;432327.94 ;4585764.31;2.189.084;41.418.741
2018S001600    ;7;Horta-Guinardó;35;el Guinardó;127307;Florència / Nen de la Rutlla                      ;;Dimarts;Dm;Laboral;2018;2;Febrer;27;20;Tarda;No és causa del  vianant;0;1;0;1;1;430886.39 ;4585730.87;2.171.839;41.418.317
2018S007342    ;9;Sant Andreu;61;la Sagrera;121402;Felip II                                          ;46-52     ;Dissabte;Ds;Laboral;2018;9;Setembre;29;23;Nit;No és causa del  vianant;0;1;0;1;2;432351.71 ;4585762.69;2.189.368;41.418.729
2018S007738    ;9;Sant Andreu;61;la Sagrera;121402;Felip II                                          ;46-52     ;Dijous;Dj;Laboral;2018;10;Octubre;11;18;Tarda;No és causa del  vianant;0;1;0;1;2;432351.71 ;4585762.69;2.189.368;41.418.729
2018S009455    ;10;Sant Martí;72;Sant Martí de Provençals;342503;Huelva / Treball                                  ;;Dimarts;Dm;Laboral;2018;12;Desembre;11;17;Tarda;No és causa del  vianant;0;1;0;1;2;433082.3  ;4585766.19;219.811;41.418.821
2018S001067    ;9;Sant Andreu;63;Navas;209900;Meridiana / Espronceda                            ;;Dijous;Dj;Laboral;2018;2;Febrer;8;15;Tarda;No és causa del  vianant;0;0;0;0;2;432147.1  ;4585756.38;2.186.921;41.418.654
2018S009384    ;10;Sant Martí;73;la Verneda i la Pau;86200;Cantàbria / Concili de Trento                     ;;Dissabte;Ds;Laboral;2018;12;Desembre;8;18;Tarda;No és causa del  vianant;0;1;0;1;2;433460.24 ;4585760.68;2.202.633;41.418.803
2018S009574    ;7;Horta-Guinardó;35;el Guinardó;334403;Teodor Llorente / Renaixença                      ;1-may;Divendres;Dv;Laboral;2018;12;Desembre;14;18;Tarda;No és causa del  vianant;0;1;0;1;2;431585.27 ;4585812.22;2.180.192;4.141.911
2018S000474    ;6;Gràcia;28;Vallcarca i els Penitents;158107;Vallcarca / Capellades                            ;;Dijous;Dj;Laboral;2018;1;Gener;18;15;Tarda;No és causa del  vianant;0;0;0;0;1;428292.71 ;4585805.75;2.140.797;41.418.764
2018S005013    ;6;Gràcia;28;Vallcarca i els Penitents;158107;Vallcarca                                         ;223-225   ;Divendres;Dv;Laboral;2018;6;Juny;29;14;Tarda;No és causa del  vianant;0;1;0;1;2;428293.76 ;4585772.07;2.140.813;41.418.461
2018S000571    ;6;Gràcia;28;Vallcarca i els Penitents;158107;Vallcarca                                         ;223-225   ;Dilluns;Dl;Laboral;2018;1;Gener;22;12;Matí;No és causa del  vianant;0;2;0;2;2;428293.76 ;4585772.07;2.140.813;41.418.461
2018S003375    ;6;Gràcia;28;Vallcarca i els Penitents;158107;Vallcarca / Baró de la Barre                      ;;Dimecres;Dc;Laboral;2018;5;Maig;2;10;Matí;No és causa del  vianant;0;1;0;1;2;428292.71 ;4585805.75;2.140.797;41.418.764
2018S009316    ;10;Sant Martí;73;la Verneda i la Pau;270107;Puigcerdà                                         ;213;Dimecres;Dc;Laboral;2018;12;Desembre;5;14;Tarda;No és causa del  vianant;0;1;0;1;2;433618.37 ;4585774.38;2.204.523;4.141.894
2018S009091    ;9;Sant Andreu;63;Navas;115603;Espronceda / Meridiana                            ;;Dimecres;Dc;Laboral;2018;11;Novembre;28;11;Matí;No és causa del  vianant;0;1;0;1;2;432147.1  ;4585756.38;2.186.921;41.418.654
2018S008959    ;10;Sant Martí;72;Sant Martí de Provençals;153205;Guipúscoa                                         ;98C       ;Divendres;Dv;Laboral;2018;11;Novembre;23;14;Tarda;No és causa del  vianant;0;1;0;1;2;433317.97 ;4585779.78;2.200.928;41.418.963
2018S008248    ;6;Gràcia;29;el Coll;336205;Tirso                                             ;27;Diumenge;Dg;Laboral;2018;10;Octubre;28;22;Nit;No és causa del  vianant;0;1;0;1;2;429119.73 ;4585782.62;2.150.695;41.418.629
2018S004167    ;7;Horta-Guinardó;35;el Guinardó;152905;Guinardó                                          ;158;Dimecres;Dc;Laboral;2018;5;Maig;30;7;Matí;Desobeir el senyal del semàfor;0;0;0;0;1;431281.39 ;4585799.55;2.176.558;4.141.897
2018S002901    ;7;Horta-Guinardó;35;el Guinardó;152905;Guinardó / Vinyals                                ;;Dilluns;Dl;Laboral;2018;4;Abril;16;16;Tarda;No és causa del  vianant;0;2;0;2;2;431262.21 ;4585776.64;2.176.331;41.418.762
2018S008362    ;7;Horta-Guinardó;35;el Guinardó;332805;Telègraf                                          ;99-101    ;Dijous;Dj;Laboral;2018;11;Novembre;1;7;Matí;No és causa del  vianant;0;0;0;0;1;430622.65 ;4585773.93;2.168.679;41.418.682
2018S009056    ;9;Sant Andreu;61;la Sagrera;292507;Gran de la Sagrera                                ;31;Dilluns;Dl;Laboral;2018;11;Novembre;26;21;Tarda;No és causa del  vianant;0;0;1;1;2;432495.66 ;4585857.06;219.108;41.419.591
2018S004101    ;10;Sant Martí;72;Sant Martí de Provençals;60807;Cantàbria                                         ;25;Diumenge;Dg;Laboral;2018;5;Maig;27;15;Tarda;No és causa del  vianant;0;0;0;0;4;433409.88 ;4585789.08;2.202.027;41.419.055
2018S001359    ;7;Horta-Guinardó;35;el Guinardó;364506;Guinardó / Vinyals                                ;;Dilluns;Dl;Laboral;2018;2;Febrer;19;18;Tarda;No és causa del  vianant;0;1;0;1;2;431262.21 ;4585776.64;2.176.331;41.418.762
2018S001629    ;7;Horta-Guinardó;35;el Guinardó;364506;Guinardó / Vinyals                                ;;Dimecres;Dc;Laboral;2018;2;Febrer;28;21;Tarda;No és causa del  vianant;0;1;0;1;1;431262.21 ;4585776.64;2.176.331;41.418.762
2018S007058    ;7;Horta-Guinardó;35;el Guinardó;194406;Maragall                                          ;109;Dimecres;Dc;Laboral;2018;9;Setembre;19;17;Tarda;No és causa del  vianant;0;1;0;1;1;431602.79 ;4585790.63;2.180.404;41.418.917
2018S004407    ;7;Horta-Guinardó;35;el Guinardó;365702;Mare de Déu de Montserrat                         ;158-162   ;Divendres;Dv;Laboral;2018;6;Juny;8;7;Matí;No és causa del  vianant;0;2;0;2;2;430931.64 ;4585793.53;2.172.374;41.418.885
2018S009869    ;6;Gràcia;28;Vallcarca i els Penitents;701267;Dalt (Llobregat)                                  ;K99       ;Dijous;Dj;Laboral;2018;12;Desembre;27;10;Matí;No és causa del  vianant;0;1;0;1;2;428175.88 ;4585794.94;21.394;41.418.656
2018S001496    ;10;Sant Martí;72;Sant Martí de Provençals;158504;Huelva                                            ;106;Dissabte;Ds;Laboral;2018;2;Febrer;24;6;Matí;No és causa del  vianant;0;0;0;0;3;433130.99 ;4585799.05;2.198.689;41.419.121
2018S005499    ;7;Horta-Guinardó;35;el Guinardó;150309;Nen de la Rutlla / Garriga i Roca                 ;;Dilluns;Dl;Laboral;2018;7;Juliol;16;16;Tarda;No és causa del  vianant;0;1;0;1;1;430920.43 ;4585801.12;2.172.239;41.418.953
2018S000830    ;10;Sant Martí;71;Provençals del Poblenou;701414;Corts Catalanes / Prim                            ;;Dimecres;Dc;Laboral;2018;1;Gener;31;7;Matí;No és causa del  vianant;0;1;0;1;1;433942.83 ;4585841.27;2.208.398;41.419.569
2018S007746    ;10;Sant Martí;71;Provençals del Poblenou;701414;Corts Catalanes / Prim                            ;;Dijous;Dj;Laboral;2018;10;Octubre;11;19;Tarda;No és causa del  vianant;0;1;0;1;2;433942.83 ;4585841.27;2.208.398;41.419.569
2018S004548    ;10;Sant Martí;71;Provençals del Poblenou;701414;Prim / Corts Catalanes                            ;;Dijous;Dj;Laboral;2018;6;Juny;14;8;Matí;No és causa del  vianant;0;2;0;2;1;433942.83 ;4585841.27;2.208.398;41.419.569
2018S005999    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31                                              ;K2084     ;Divendres;Dv;Laboral;2018;8;Agost;3;2;Nit;No és causa del  vianant;1;0;0;1;1;434007.45 ;4585877.1 ;2.209.167;41.419.897
2018S002857    ;7;Horta-Guinardó;35;el Guinardó;152905;Guinardó                                          ;164;Dissabte;Ds;Laboral;2018;4;Abril;14;21;Tarda;No és causa del  vianant;0;1;0;1;2;431286.29 ;4585816.11;2.176.614;41.419.119
2018S006443    ;9;Sant Andreu;63;Navas;209900;Meridiana                                         ;233;Divendres;Dv;Laboral;2018;8;Agost;24;8;Matí;No és causa del  vianant;0;1;0;1;2;432122.01 ;4585818.1 ;2.186.614;41.419.208
2018S002811    ;9;Sant Andreu;63;Navas;209900;Meridiana                                         ;233;Dijous;Dj;Laboral;2018;4;Abril;12;21;Tarda;No és causa del  vianant;0;1;0;1;2;432122.01 ;4585818.1 ;2.186.614;41.419.208
2018S006950    ;7;Horta-Guinardó;37;el Carmel;148602;Gran Vista                                        ;154A      ;Dissabte;Ds;Laboral;2018;9;Setembre;15;12;Matí;Altres;0;1;0;1;1;429764.11 ;4585849.84;2.158.397;41.419.291
2018S007750    ;10;Sant Martí;70;el Besòs i el Maresme;41100;Alfons el Magnànim / Bernat Metge                 ;;Dijous;Dj;Laboral;2018;10;Octubre;11;20;Tarda;Desobeir el senyal del semàfor;0;0;0;0;2;434124.28 ;4585817.08;2.210.572;41.419.366
2018S006894    ;7;Horta-Guinardó;35;el Guinardó;26208;Art                                               ;92;Dijous;Dj;Laboral;2018;9;Setembre;13;14;Tarda;No és causa del  vianant;0;1;0;1;2;431139.55 ;4585829.4 ;2.174.857;41.419.226
2018S001758    ;9;Sant Andreu;63;Navas;209900;Ferran Reyes                                      ;9;Dissabte;Ds;Laboral;2018;3;Març;3;17;Tarda;No és causa del  vianant;0;1;0;1;2;432105.57 ;4585768.75;2.186.423;41.418.762
