Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;Dia_setmana;Descripcio_tipus_dia;Any;Mes_ any;Nom_mes;Dia_mes;Descripcio_torn;Hora_dia;Descripcio_causa_vianant;Desc_Tipus_vehicle_implicat;Descripcio_sexe;Edat;Descripcio_tipus_persona;Descripcio_situacio;Descripcio_victimitzacio;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud;Latitud
2017S008365    ;9;Sant Andreu;62;el Congrés i els Indians;194406;Maragall;0140 0140;Dimarts;Dm;Laboral;2017;10;Octubre;10;Tarda;17;No és causa del  vianant;Motocicleta;Home;30;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431467,95;4586221,98;2.178.731;41.422.781
2017S008365    ;9;Sant Andreu;62;el Congrés i els Indians;194406;Maragall;0140 0140;Dimarts;Dm;Laboral;2017;10;Octubre;10;Tarda;17;No és causa del  vianant;Turisme;Dona;59;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;431467,95;4586221,98;2.178.731;41.422.781
2017S008366    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;37408;Beethoven;0009 0009;Dimarts;Dm;Laboral;2017;10;Octubre;10;Tarda;19;No és causa del  vianant;Motocicleta;Dona;27;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428258,28;4582942,63;2.140.721;41.392.968
2017S008367    ;6;Gràcia;28;Vallcarca i els Penitents;358300;Vallcarca;0001 0001;Dimarts;Dm;Laboral;2017;10;Octubre;10;Tarda;19;No és causa del  vianant;Motocicleta;Home;29;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;428544,44;4585124,38;2.143.884;41.412.646
2017S008368    ;8;Nou Barris;50;les Roquetes;120807;Favència;0239S0239S;Dimarts;Dm;Laboral;2017;10;Octubre;10;Tarda;19;No és causa del  vianant;Bicicleta;Home;47;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;431451,77;4588820,6;2.178.244;41.446.188
2017S008370    ;8;Nou Barris;44;Vilapicina i la Torre Llobeta;194406;Maragall;0344B0344B;Dimarts;Dm;Laboral;2017;10;Octubre;10;Tarda;18;No és causa del  vianant;Ciclomotor;Dona;25;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430432,03;4586788,39;2.166.281;41.427.799
2017S008371    ;4;Les Corts;19;les Corts;330708;Taquígraf Garriga;0106 0106;Dimarts;Dm;Laboral;2017;10;Octubre;10;Tarda;18;No és causa del  vianant;Bicicleta;Home;15;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;427900,95;4582440,96;2.136.499;41.388.415
2017S008372    ;3;Sants-Montjuïc;11;el Poble-sec;198804;Paral·lel;0075 0075;Dimarts;Dm;Laboral;2017;10;Octubre;10;Tarda;21;No és causa del  vianant;Motocicleta;Dona;26;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430523,1;4580901,11;2.168.046;41.374.785
2017S008373    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;363809;Villarroel;0131 0131;Dimarts;Dm;Laboral;2017;10;Octubre;10;Tarda;21;No és causa del  vianant;Motocicleta;Dona;38;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429419,3;4582226,79;2.154.691;41.386.622
2017S008374    ;1;Ciutat Vella;2;el Barri Gòtic;701266;Litoral (Llobregat);1010000;Dimecres;Dc;Laboral;2017;10;Octubre;11;Nit;3;No és causa del  vianant;Motocicleta;Home;30;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;431758,8;4581564,54;2.182.738;41.380.862
2017S008374    ;1;Ciutat Vella;2;el Barri Gòtic;701266;Litoral (Llobregat);1010000;Dimecres;Dc;Laboral;2017;10;Octubre;11;Nit;3;No és causa del  vianant;Motocicleta;Home;53;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431758,8;4581564,54;2.182.738;41.380.862
2017S008375    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes;0188 0188;Dimecres;Dc;Laboral;2017;10;Octubre;11;Matí;8;No és causa del  vianant;Motocicleta;Home;58;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429299,37;4583346,03;2.153.125;41.396.699
2017S008376    ;3;Sants-Montjuïc;13;la Marina de Port;12702;Alumini;0001X0001X;Dimecres;Dc;Laboral;2017;10;Octubre;11;Matí;8;No és causa del  vianant;Bicicleta;Home;72;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;427834,44;4578664,36;213.616;413.544
2017S008377    ;5;Sarrià-Sant Gervasi;23;Sarrià;144408;General Vives;0002 0002;Dimecres;Dc;Laboral;2017;10;Octubre;11;Matí;7;No és causa del  vianant;Turisme;Home;31;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;426175,36;4584002,06;2.115.679;41.402.327
2017S008378    ;10;Sant Martí;68;el Poblenou;700662;Salvador Espriu;0097 0097;Dimecres;Dc;Laboral;2017;10;Octubre;11;Matí;8;No és causa del  vianant;Motocicleta;Home;43;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;433480,42;4582953,45;2.203.178;41.393.517
2017S008379    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;87009;Comte Borrell;0306 0306;Dimecres;Dc;Laboral;2017;10;Octubre;11;Matí;8;No és causa del  vianant;Motocicleta;Desconegut;31;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428662,72;4582646,51;2.145.588;41.390.338
2017S008380    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner;0185 0185;Dimecres;Dc;Laboral;2017;10;Octubre;11;Matí;8;No és causa del  vianant;Motocicleta;Dona;23;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;429137,81;4582897,96;215.124;41.392.641
2017S008380    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner;0185 0185;Dimecres;Dc;Laboral;2017;10;Octubre;11;Matí;8;No és causa del  vianant;Motocicleta;Home;22;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429137,81;4582897,96;215.124;41.392.641
2017S008380    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner;0185 0185;Dimecres;Dc;Laboral;2017;10;Octubre;11;Matí;8;No és causa del  vianant;Motocicleta;Home;26;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429137,81;4582897,96;215.124;41.392.641
2017S008381    ;3;Sants-Montjuïc;11;el Poble-sec;700025;Josep Carner;0064 0064;Dimecres;Dc;Laboral;2017;10;Octubre;11;Matí;8;No és causa del  vianant;Motocicleta;Home;18;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430880,51;4580112,95;2.172.405;41.367.709
2017S008382    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;349706;Comte d'Urgell;0202 0202;Dimecres;Dc;Laboral;2017;10;Octubre;11;Matí;7;No és causa del  vianant;Motocicleta;Home;57;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429101,84;4582400,97;2.150.867;41.388.162
2017S008383    ;7;Horta-Guinardó;40;Montbau;701267;Dalt (Besòs);1090000;Dimecres;Dc;Laboral;2017;10;Octubre;11;Matí;8;No és causa del  vianant;Autobús;Dona;60;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;428509,16;4586744,68;2.143.274;41.427.234
2017S008383    ;7;Horta-Guinardó;40;Montbau;701267;Dalt (Besòs);1090000;Dimecres;Dc;Laboral;2017;10;Octubre;11;Matí;8;No és causa del  vianant;Autobús;Dona;80;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;428509,16;4586744,68;2.143.274;41.427.234
2017S008384    ;10;Sant Martí;65;el Clot;169409;Corts Catalanes;0823 0823;Dimecres;Dc;Laboral;2017;10;Octubre;11;Matí;9;No és causa del  vianant;Motocicleta;Home;26;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;432229,7;4584197,87;2.188.076;41.404.617
2017S008385    ;2;Eixample;9;la Nova Esquerra de l'Eixample;361406;Viladomat;0213 0215;Dijous;Dj;Laboral;2017;10;Octubre;12;Matí;10;No és causa del  vianant;Motocicleta;Home;70;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429028,29;4582052,36;2.150.035;41.385.021
2017S008386    ;7;Horta-Guinardó;35;el Guinardó;365702;Mare de Déu de Montserrat;0194B0194B;Dimecres;Dc;Laboral;2017;10;Octubre;11;Matí;11;No és causa del  vianant;Autobús;Home;86;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;431015,37;4585948,98;2.173.353;41.420.284
2017S008387    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner;0083 0083;Dimecres;Dc;Laboral;2017;10;Octubre;11;Matí;9;No és causa del  vianant;Motocicleta;Home;51;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429654,51;4582369,59;2.157.485;41.387.931
2017S008388    ;2;Eixample;7;la Dreta de l'Eixample;225500;Nàpols;0181 0181;Dimecres;Dc;Laboral;2017;10;Octubre;11;Matí;11;No és causa del  vianant;Turisme;Dona;76;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;431175,67;4583489,6;2.175.548;4.139.815
2017S008389    ;3;Sants-Montjuïc;11;el Poble-sec;198804;Paral·lel;0185 0185;Dimecres;Dc;Laboral;2017;10;Octubre;11;Matí;13;No és causa del  vianant;Autobús;Dona;27;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;429230,37;4580912,7;2.152.584;41.374.771
2017S008389    ;3;Sants-Montjuïc;11;el Poble-sec;198804;Paral·lel;0185 0185;Dimecres;Dc;Laboral;2017;10;Octubre;11;Matí;13;No és causa del  vianant;Autobús;Dona;66;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;429230,37;4580912,7;2.152.584;41.374.771
2017S008390    ;3;Sants-Montjuïc;11;el Poble-sec;230601;Mare de Déu de Port;0054F0054F;Dimecres;Dc;Laboral;2017;10;Octubre;11;Tarda;15;No és causa del  vianant;Motocicleta;Home;39;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429768,22;4578674,46;2.159.276;41.354.661
2017S008391    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;302000;Sant Gervasi;0081 0081;Dimecres;Dc;Laboral;2017;10;Octubre;11;Tarda;14;No és causa del  vianant;Motocicleta;Home;34;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428032,33;4585174,4;2.137.753;41.413.051
2017S008392    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;701267;Dalt (Besòs);890000;Dimecres;Dc;Laboral;2017;10;Octubre;11;Tarda;15;No és causa del  vianant;Turisme;Home;50;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427429,54;4585230,89;2.130.532;41.413.501
2017S008393    ;2;Eixample;6;la Sagrada Família;161407;Indústria;0120 0120;Dimecres;Dc;Laboral;2017;10;Octubre;11;Tarda;16;No és causa del  vianant;Ciclomotor;Dona;25;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430888,55;4584541,18;2.171.995;41.407.601
2017S008394    ;2;Eixample;7;la Dreta de l'Eixample;144601;Diagonal;0361B0361B;Dimecres;Dc;Laboral;2017;10;Octubre;11;Tarda;16;No és causa del  vianant;Motocicleta;Home;29;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;430142,09;4583396,02;2.163.202;41.397.223
2017S008395    ;10;Sant Martí;72;Sant Martí de Provençals;268604;Pont del Treball Digne;0005X0005X;Dimecres;Dc;Laboral;2017;10;Octubre;11;Tarda;14;Creuar per fora pas de vianants;Motocicleta;Home;39;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;433031,75;4586102,59;2.197.459;41.421.842
2017S008395    ;10;Sant Martí;72;Sant Martí de Provençals;268604;Pont del Treball Digne;0005X0005X;Dimecres;Dc;Laboral;2017;10;Octubre;11;Tarda;14;Creuar per fora pas de vianants;Motocicleta;Home;59;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;433031,75;4586102,59;2.197.459;41.421.842
2017S008396    ;3;Sants-Montjuïc;11;el Poble-sec;66600;Carlos Ibáñez;0001 0001;Dimecres;Dc;Laboral;2017;10;Octubre;11;Tarda;17;No és causa del  vianant;Motocicleta;Home;73;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;430698,32;4580472,1;2.170.187;41.370.936
2017S008397    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;18505;Aragó;0214 0216;Dimecres;Dc;Laboral;2017;10;Octubre;11;Tarda;18;No és causa del  vianant;Motocicleta;Dona;58;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;429861,51;4582403,96;2.159.956;41.388.255
2017S008397    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;18505;Aragó;0214 0216;Dimecres;Dc;Laboral;2017;10;Octubre;11;Tarda;18;No és causa del  vianant;Motocicleta;Home;58;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429861,51;4582403,96;2.159.956;41.388.255
2017S008399    ;1;Ciutat Vella;3;la Barceloneta;700813;Doctor Aiguader;0010 0012;Dimecres;Dc;Laboral;2017;10;Octubre;11;Tarda;17;No és causa del  vianant;Motocicleta;Home;42;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;432169,87;4581741,11;2.187.633;41.382.491
2017S008399    ;1;Ciutat Vella;3;la Barceloneta;700813;Doctor Aiguader;0010 0012;Dimecres;Dc;Laboral;2017;10;Octubre;11;Tarda;17;No és causa del  vianant;Motocicleta;Home;45;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;432169,87;4581741,11;2.187.633;41.382.491
2017S008400    ;4;Les Corts;19;les Corts;278302;Reina Maria Cristina;9999 9999;Dimecres;Dc;Laboral;2017;10;Octubre;11;Tarda;20;No és causa del  vianant;Motocicleta;Dona;40;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;427152,04;4582456,52;2.127.552;41.388.492
2017S008401    ;10;Sant Martí;73;la Verneda i la Pau;86200;Concili de Trento;0234X0234X;Dimecres;Dc;Laboral;2017;10;Octubre;11;Tarda;20;No és causa del  vianant;Turisme;Home;26;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;433484,5;4585769,09;2.202.916;4.141.888
2017S008401    ;10;Sant Martí;73;la Verneda i la Pau;86200;Concili de Trento;0234X0234X;Dimecres;Dc;Laboral;2017;10;Octubre;11;Tarda;20;No és causa del  vianant;Turisme;Home;43;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;433484,5;4585769,09;2.202.916;4.141.888
2017S008402    ;8;Nou Barris;52;la Prosperitat;351901;Valldaura;0227 0229;Dimecres;Dc;Laboral;2017;10;Octubre;11;Tarda;20;No és causa del  vianant;Autobús;Dona;78;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;431472,06;4588024,9;2.178.586;41.439.021
2017S008403    ;7;Horta-Guinardó;33;el Baix Guinardó;152905;Guinardó;0065 0065;Dimecres;Dc;Laboral;2017;10;Octubre;11;Tarda;20;No és causa del  vianant;Motocicleta;Dona;46;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430646,75;4585165,79;2.169.028;414.132
2017S008404    ;9;Sant Andreu;60;Sant Andreu;296202;Gran de Sant Andreu;0091 0091;Dimecres;Dc;Laboral;2017;10;Octubre;11;Tarda;18;No és causa del  vianant;Motocicleta;Home;24;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;432379,81;4587043,21;2.189.552;41.430.262
2017S008405    ;10;Sant Martí;68;el Poblenou;701266;Litoral (Llobregat);0023S0000;Dimecres;Dc;Laboral;2017;10;Octubre;11;Tarda;19;No és causa del  vianant;Motocicleta;Home;57;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;433777,75;4583199,54;2.206.703;41.395.757
2017S008406    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;188607;Mestre Nicolau;0017 0017;Dimecres;Dc;Laboral;2017;10;Octubre;11;Tarda;20;No és causa del  vianant;Motocicleta;Home;27;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428432,5;4583056,56;2.142.789;41.394.011
2017S008407    ;7;Horta-Guinardó;43;Horta;349105;Universal;0031 0031;Dimecres;Dc;Laboral;2017;10;Octubre;11;Nit;22;No és causa del  vianant;Motocicleta;Home;52;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;430057,97;4587851,19;216.167;41.437.341
2017S008408    ;6;Gràcia;31;la Vila de Gràcia;344101;Gràcia;0107 0109;Dimecres;Dc;Laboral;2017;10;Octubre;11;Nit;23;No és causa del  vianant;Bicicleta;Home;30;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429369,22;4583602,83;2.153.932;41.399.011
2017S008408    ;6;Gràcia;31;la Vila de Gràcia;344101;Gràcia;0107 0109;Dimecres;Dc;Laboral;2017;10;Octubre;11;Nit;23;No és causa del  vianant;Ciclomotor;Dona;35;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429369,22;4583602,83;2.153.932;41.399.011
2017S008409    ;4;Les Corts;19;les Corts;144601;Diagonal;0632 0632;Dimecres;Dc;Laboral;2017;10;Octubre;11;Nit;23;No és causa del  vianant;Taxi;Home;29;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427949,64;4582755,79;2.137.048;41.391.256
2017S008410    ;7;Horta-Guinardó;39;Sant Genís dels Agudells;148409;Sant Cugat;90000;Dijous;Dj;Laboral;2017;10;Octubre;12;Nit;2;No és causa del  vianant;Turisme;Desconegut;19;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;427931,14;4586356,43;2.136.403;41.423.688
2017S008410    ;7;Horta-Guinardó;39;Sant Genís dels Agudells;148409;Sant Cugat;90000;Dijous;Dj;Laboral;2017;10;Octubre;12;Nit;2;No és causa del  vianant;Turisme;Home;20;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427931,14;4586356,43;2.136.403;41.423.688
2017S008410    ;7;Horta-Guinardó;39;Sant Genís dels Agudells;148409;Sant Cugat;90000;Dijous;Dj;Laboral;2017;10;Octubre;12;Nit;2;No és causa del  vianant;Turisme;Home;20;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;427931,14;4586356,43;2.136.403;41.423.688
2017S008412    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;363809;Villarroel;0172 0174;Dijous;Dj;Laboral;2017;10;Octubre;12;Tarda;14;No és causa del  vianant;Motocicleta;Home;37;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429060,1;4582625,36;2.150.351;41.390.184
2017S008413    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;350308;València;0151 0151;Dijous;Dj;Laboral;2017;10;Octubre;12;Tarda;14;No és causa del  vianant;Motocicleta;Home;43;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429577,09;4582350,28;2.156.566;41.387.753
2017S008414    ;8;Nou Barris;44;Vilapicina i la Torre Llobeta;362500;Vilapicina;0017 0019;Dijous;Dj;Laboral;2017;10;Octubre;12;Tarda;15;Altres;Taxi;Home;1;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;430883,5;4587032,56;217.165;41.430.036
2017S008415    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;701266;Litoral (Llobregat);870000;Dijous;Dj;Laboral;2017;10;Octubre;12;Tarda;16;No és causa del  vianant;Autobús articulat;Home;84;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;432900,47;4582345,91;2.196.308;41.387.992
2017S008416    ;10;Sant Martí;72;Sant Martí de Provençals;342503;Treball;0263 0263;Dijous;Dj;Laboral;2017;10;Octubre;12;Tarda;16;Creuar per fora pas de vianants;Turisme;Dona;27;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;433042,69;4585765,1;2.197.628;41.418.807
2017S008417    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;357103;Vergós;0045B0045B;Dijous;Dj;Laboral;2017;10;Octubre;12;Tarda;16;No és causa del  vianant;Motocicleta;Home;37;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427151,41;4583422,8;2.127.423;41.397.192
2017S008418    ;2;Eixample;7;la Dreta de l'Eixample;191204;Mallorca;0301 0301;Dijous;Dj;Laboral;2017;10;Octubre;12;Tarda;18;No és causa del  vianant;Motocicleta;Home;21;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;430417,82;4583362,96;2.166.496;41.396.941
2017S008418    ;2;Eixample;7;la Dreta de l'Eixample;191204;Mallorca;0301 0301;Dijous;Dj;Laboral;2017;10;Octubre;12;Tarda;18;No és causa del  vianant;Motocicleta;Home;24;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430417,82;4583362,96;2.166.496;41.396.941
2017S008419    ;4;Les Corts;19;les Corts;199909;Marquès de Sentmenat;0099X0099X;Dijous;Dj;Laboral;2017;10;Octubre;12;Tarda;20;No és causa del  vianant;Motocicleta;Home;43;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;428362,41;4582111,92;2.142.064;41.385.493
2017S008420    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó;0041 0041;Dijous;Dj;Laboral;2017;10;Octubre;12;Tarda;21;No és causa del  vianant;Motocicleta;Home;29;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;428886,41;4581485,88;2.148.404;41.379.901
2017S008420    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó;0041 0041;Dijous;Dj;Laboral;2017;10;Octubre;12;Tarda;21;No és causa del  vianant;Turisme;Dona;23;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;428886,41;4581485,88;2.148.404;41.379.901
2017S008420    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó;0041 0041;Dijous;Dj;Laboral;2017;10;Octubre;12;Tarda;21;No és causa del  vianant;Turisme;Home;34;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428886,41;4581485,88;2.148.404;41.379.901
2017S008421    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;44709;Bonanova;0043 0043;Dijous;Dj;Laboral;2017;10;Octubre;12;Tarda;21;No és causa del  vianant;Ciclomotor;Dona;22;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;427365,07;4584234,01;2.129.886;41.404.525
2017S008422    ;9;Sant Andreu;60;Sant Andreu;296202;Gran de Sant Andreu;0484X0484X;Dijous;Dj;Laboral;2017;10;Octubre;12;Nit;22;No és causa del  vianant;Motocicleta;Dona;20;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;432315,99;4588612,51;218.861;41.444.388
2017S008422    ;9;Sant Andreu;60;Sant Andreu;296202;Gran de Sant Andreu;0484X0484X;Dijous;Dj;Laboral;2017;10;Octubre;12;Nit;22;No és causa del  vianant;Motocicleta;Home;33;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;432315,99;4588612,51;218.861;41.444.388
2017S008423    ;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;0685 0685;Dijous;Dj;Laboral;2017;10;Octubre;12;Tarda;21;No és causa del  vianant;Turisme;Home;28;Conductor;Presentat;Ferit lleu: Rebutja assistència sanitària;431326,98;4583318,02;2.177.373;41.396.623
