,Region/Country/Area,Country,Series,Year,Value,Footnotes
5605,710,South Africa,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",2011,107.2,The indices are based on ISIC Rev. 3.;Data refers to electricity only.
5606,710,South Africa,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",2012,105.3,The indices are based on ISIC Rev. 3.;Data refers to electricity only.
5607,710,South Africa,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",2013,104.6,The indices are based on ISIC Rev. 3.;Data refers to electricity only.
5608,710,South Africa,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",2014,103.2,The indices are based on ISIC Rev. 3.;Data refers to electricity only.
5609,724,Spain,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2007,106.2,Excluding water and waste management.
5610,724,Spain,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2008,98.6,Excluding water and waste management.
5611,724,Spain,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2009,82.6,Excluding water and waste management.
5612,724,Spain,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2010,83.4,Excluding water and waste management.
5613,724,Spain,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2011,81.6,Excluding water and waste management.
5614,724,Spain,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2012,76.2,Excluding water and waste management.
5615,724,Spain,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2013,74.8,Excluding water and waste management.
5616,724,Spain,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",2014,75.9,Excluding water and waste management.
5617,724,Spain,Index of industrial production: Mining (Index base: 2005=100),2007,103.7,
5618,724,Spain,Index of industrial production: Mining (Index base: 2005=100),2008,89.5,
5619,724,Spain,Index of industrial production: Mining (Index base: 2005=100),2009,67.8,
5620,724,Spain,Index of industrial production: Mining (Index base: 2005=100),2010,70.8,
5621,724,Spain,Index of industrial production: Mining (Index base: 2005=100),2011,57.5,
5622,724,Spain,Index of industrial production: Mining (Index base: 2005=100),2012,44.0,
5623,724,Spain,Index of industrial production: Mining (Index base: 2005=100),2013,37.7,
5624,724,Spain,Index of industrial production: Mining (Index base: 2005=100),2014,37.7,
5625,724,Spain,Index of industrial production: Manufacturing (Index base: 2005=100),2007,106.5,
5626,724,Spain,Index of industrial production: Manufacturing (Index base: 2005=100),2008,98.2,
5627,724,Spain,Index of industrial production: Manufacturing (Index base: 2005=100),2009,81.5,
5628,724,Spain,Index of industrial production: Manufacturing (Index base: 2005=100),2010,82.0,
5629,724,Spain,Index of industrial production: Manufacturing (Index base: 2005=100),2011,80.7,
5630,724,Spain,Index of industrial production: Manufacturing (Index base: 2005=100),2012,74.6,
5631,724,Spain,Index of industrial production: Manufacturing (Index base: 2005=100),2013,73.6,
5632,724,Spain,Index of industrial production: Manufacturing (Index base: 2005=100),2014,75.2,
5633,724,Spain,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2007,101.8,
5634,724,Spain,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2008,101.2,
5635,724,Spain,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2009,99.1,
5636,724,Spain,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2010,99.3,
5637,724,Spain,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2011,99.1,
5638,724,Spain,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2012,96.6,
5639,724,Spain,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2013,95.3,
5640,724,Spain,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2014,98.9,
5641,724,Spain,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2007,92.4,
5642,724,Spain,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2008,81.7,
5643,724,Spain,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2009,65.2,
5644,724,Spain,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2010,64.3,
5645,724,Spain,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2011,61.3,
5646,724,Spain,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2012,57.3,
5647,724,Spain,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2013,58.0,
5648,724,Spain,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2014,57.5,
5649,724,Spain,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2007,104.7,
5650,724,Spain,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2008,102.7,
5651,724,Spain,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2009,95.1,
5652,724,Spain,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2010,100.0,
5653,724,Spain,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2011,100.0,
5654,724,Spain,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2012,97.5,
5655,724,Spain,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2013,97.8,
5656,724,Spain,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2014,100.1,
5657,724,Spain,Index of industrial production: Basic metals (Index base: 2005=100),2007,106.9,
5658,724,Spain,Index of industrial production: Basic metals (Index base: 2005=100),2008,99.8,
5659,724,Spain,Index of industrial production: Basic metals (Index base: 2005=100),2009,75.5,
5660,724,Spain,Index of industrial production: Basic metals (Index base: 2005=100),2010,84.1,
5661,724,Spain,Index of industrial production: Basic metals (Index base: 2005=100),2011,85.0,
5662,724,Spain,Index of industrial production: Basic metals (Index base: 2005=100),2012,78.7,
5663,724,Spain,Index of industrial production: Basic metals (Index base: 2005=100),2013,77.5,
5664,724,Spain,Index of industrial production: Basic metals (Index base: 2005=100),2014,80.7,
5665,724,Spain,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2007,112.1,
5666,724,Spain,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2008,102.4,
5667,724,Spain,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2009,77.0,
5668,724,Spain,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2010,76.0,
5669,724,Spain,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2011,75.9,
5670,724,Spain,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2012,68.1,
5671,724,Spain,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2013,68.0,
5672,724,Spain,Index of industrial production: Metal products and machinery (Index Base: 2005=100),2014,69.4,
5673,724,Spain,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2007,102.7,
5674,724,Spain,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2008,103.8,
5675,724,Spain,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2009,95.9,
5676,724,Spain,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2010,98.7,
5677,724,Spain,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2011,95.1,
5678,724,Spain,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2012,95.1,
5679,724,Spain,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2013,91.4,
5680,724,Spain,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",2014,89.2,
5681,144,Sri Lanka,Index of industrial production: Manufacturing (Index base: 2005=100),2007,109.1,The indices are based on ISIC Rev. 3.
5682,144,Sri Lanka,Index of industrial production: Manufacturing (Index base: 2005=100),2008,114.4,The indices are based on ISIC Rev. 3.
5683,144,Sri Lanka,Index of industrial production: Manufacturing (Index base: 2005=100),2009,117.8,The indices are based on ISIC Rev. 3.
5684,144,Sri Lanka,Index of industrial production: Manufacturing (Index base: 2005=100),2010,126.5,The indices are based on ISIC Rev. 3.
5685,144,Sri Lanka,Index of industrial production: Manufacturing (Index base: 2005=100),2011,162.6,The indices are based on ISIC Rev. 3.
5686,144,Sri Lanka,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2007,112.3,The indices are based on ISIC Rev. 3.
5687,144,Sri Lanka,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2008,119.5,The indices are based on ISIC Rev. 3.
5688,144,Sri Lanka,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2009,126.3,The indices are based on ISIC Rev. 3.
5689,144,Sri Lanka,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",2010,134.9,The indices are based on ISIC Rev. 3.
5690,144,Sri Lanka,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2007,110.2,The indices are based on ISIC Rev. 3.
5691,144,Sri Lanka,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2008,111.4,The indices are based on ISIC Rev. 3.
5692,144,Sri Lanka,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2009,111.1,The indices are based on ISIC Rev. 3.
5693,144,Sri Lanka,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",2010,120.7,The indices are based on ISIC Rev. 3.
5694,144,Sri Lanka,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2007,115.4,The indices are based on ISIC Rev. 3.
5695,144,Sri Lanka,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2008,133.4,The indices are based on ISIC Rev. 3.
5696,144,Sri Lanka,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2009,135.9,The indices are based on ISIC Rev. 3.
5697,144,Sri Lanka,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",2010,153.3,The indices are based on ISIC Rev. 3.
